frame No., R_Subscapularis, R_Abductor_Pollicis_Longus, L_Adductor_Brevis, R_Adductor_Brevis, L_Adductor_Longus, R_Adductor_Longus, L_Adductor_Magnus, R_Adductor_Magnus, L_Anconeous, R_Anconeous, L_Bicep_Brachii_Long_Head, R_Bicep_Brachii_Long_Head, L_Bicep_Brachii_Short_Head, R_Bicep_Brachii_Short_Head, L_Bicep_Femoris_Longus, R_Bicep_Femoris_Longus, L_Bicep_Femoris_Short, R_Bicep_Femoris_Short, L_Brachialis, R_Brachialis, L_Brachioradialis, R_Brachioradialis, L_Coracobrachialis, R_Coracobrachialis, L_Deltoid, R_Deltoid, L_Extensor_Carpi_Radialis_Longus, R_Extensor_Carpi_Radialis_Longus, L_Extensor_Carpi_Ulnaris, R_Extensor_Carpi_Ulnaris, L_Extensor_Digiti_Minimi, R_Extensor_Digiti_Minimi, L_Extensor_Digitorum_Longus, R_Extensor_Digitorum_Longus, L_Extensor_Hallucis_Longus, R_Extensor_Hallucis_Longus, L_Extensor_Pollicis_Brevis, R_Extensor_Pollicis_Brevis, L_Extensor_Pollicis_Longus, R_Extensor_Pollicis_Longus, L_Flexor_Carpi_Radialis, R_Flexor_Carpi_Radialis, L_Flexor_Carpi_Ulnaris, R_Flexor_Carpi_Ulnaris, L_Flexor_Digiti_Minimi_Brevis_Foot, R_Flexor_Digiti_Minimi_Brevis_Foot, L_Flexor_Digitorum_Longus, R_Flexor_Digitorum_Longus, L_Flexor_Hallucis, R_Flexor_Hallucis, L_Flexor_Pollicis_Longus, R_Flexor_Pollicis_Longus, L_Gastrocnemius_Lateral_Head, R_Gastrocnemius_Lateral_Head, L_Gastrocnemius_Medial_Head, R_Gastrocnemius_Medial_Head, L_Gluteus_Maximus, R_Gluteus_Maximus, L_Gluteus_Medius, R_Gluteus_Medius, L_Gluteus_Minimus, R_Gluteus_Minimus, L_Gracilis, R_Gracilis, L_Inferior_Gemellus, R_Inferior_Gemellus, L_Latissimus_Dorsi, R_Latissimus_Dorsi, L_Longissimus_Thoracis, R_Longissimus_Thoracis, L_Multifidus, R_Multifidus, L_Obturator_Externus, R_Obturator_Externus, L_Obturator_Internus, R_Obturator_Internus, L_Omohyoid, R_Omohyoid, L_Palmaris_Longus, R_Palmaris_Longus, L_Pectineus, R_Pectineus, L_Pectoralis_Major, R_Pectoralis_Major, L_Peroneus_Brevis, R_Peroneus_Brevis, L_Peroneus_Longus, R_Peroneus_Longus, L_Peroneus_Tertius, R_Peroneus_Tertius, L_Piriformis, R_Piriformis, L_Plantaris, R_Plantaris, L_Popliteus, R_Popliteus, L_Psoas_Major, R_Psoas_Major, L_Psoas_Minor, R_Psoas_Minor, L_Quadratus_Femoris, R_Quadratus_Femoris, L_Rectus_Femoris, R_Rectus_Femoris, L_Rhomboid_Minor, R_Rhomboid_Minor, L_Sartorius, R_Sartorius, L_Semimembranosus, R_Semimembranosus, L_Semitendinosus, R_Semitendinosus, L_Soleus, R_Soleus, L_Splenius_Cervicis, R_Splenius_Cervicis, L_Subclavian, R_Subclavian, L_Superior_Gemellus, R_Superior_Gemellus, L_Supraspinatus, R_Supraspinatus, L_Tensor_Fascia_Lata, R_Tensor_Fascia_Lata, L_Teres_Major, R_Teres_Major, L_Tibialis_Anterior, R_Tibialis_Anterior, L_Tibialis_Posterior, R_Tibialis_Posterior, L_Triceps_Lateral_Head, R_Triceps_Lateral_Head, L_Triceps_Long_Head, R_Triceps_Long_Head, L_Triceps_Medial_Head, R_Triceps_Medial_Head, L_Vastus_Intermedius, R_Vastus_Intermedius, L_Vastus_Lateralis, R_Vastus_Lateralis, L_Vastus_Medialis, R_Vastus_Medialis, L_iliacus, R_iliacus, L_iliocostalis, R_iliocostalis, L_Serratus_Posterior_Inferior, R_Serratus_Posterior_Inferior, L_Transversus_Abdominis, R_Transversus_Abdominis, L_Trapezius, R_Trapezius, 
54, 0, 0, 0.0590721, 0, 0.206006, 0, 0.0228084, 0, 0, 0, 0.00445725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.168361, 0.0430724, 0, 0.00742325, 0, 0, 0, 0, 0.241503, 0, 0.513357, 0, 0, 0, 0, 0.00685946, 0, 0, 0.0266061, 0, 0.0449277, 0.0503057, 0.187602, 0.658996, 0, 0.481507, 0, 0, 0, 0, 0, 0, 0, 0.363081, 0.0284966, 0.362983, 0.0953873, 0.107886, 0.118407, 0, 0, 0, 0.305817, 0.189023, 1, 0.999998, 1, 1, 0.0323819, 0, 0.0398102, 0, 0.394578, 0.0903519, 0, 0, 0, 0, 0.0330173, 0.0160464, 0, 0, 0, 0, 0.686259, 0, 0, 0.035462, 0.0461368, 0.0726205, 0, 0, 0.335722, 0.535009, 0.999087, 0.132764, 0, 0.118934, 0.469736, 0.00204419, 0.560949, 0, 0.11754, 0, 0, 0.219713, 0, 0.229066, 0.312136, 0.818579, 0, 0, 0, 0.606976, 0.00926168, 0, 0.169685, 0.128399, 0.065646, 0.0548174, 0, 0, 0.187288, 0.810173, 0.958917, 0.672143, 0, 0.000677862, 0, 0, 0.0313236, 0, 0.00474272, 0.0144105, 0.0170845, 0.0644553, 0, 0.032769, 0.160351, 0, 0, 0, 0, 0.106126, 0.402801, 0.642025, 0.331219, 0.332783, 
54, 0, 0, 0.130392, 0, 0.371932, 0, 0.163664, 0, 0, 0, 0.00191415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.141411, 0.02659, 0, 0, 0, 0, 0, 0, 0.241219, 0, 0.510511, 0, 0, 0, 0, 0, 0, 0, 0.0565778, 0.00950141, 0.0371473, 0.0494308, 0.177209, 0.621708, 0, 0.520633, 0, 0, 0, 0, 0, 0, 0, 0.504596, 0.0911161, 0.436941, 0, 0.1497, 0.175654, 0, 0, 0, 0.267423, 0.203657, 1, 0.999996, 1, 1, 0, 0, 0, 0, 0.380269, 0.149269, 0, 0, 0.479231, 0, 0.0367152, 0.0151199, 0, 0, 0, 0, 0.672984, 0, 0, 0.0666646, 0.0531919, 0.0652036, 0, 0, 0.425384, 0.319502, 0.999233, 0.109391, 0, 0.181561, 0.295391, 0.0763327, 0.545062, 0, 0, 0, 0, 0.1555, 0, 0.226112, 0.296712, 0.792406, 0, 0, 0, 0.694899, 0, 0, 0.105029, 0.0215775, 0.000202072, 0.0539848, 0, 0, 0.130768, 0.121512, 0.960906, 0.760051, 0, 0.0144882, 0, 0, 0.0280021, 0.0102441, 0.0211649, 0.0662711, 0.0638307, 0.296704, 0.00507493, 0.183987, 0.132418, 0, 0, 0, 0, 0.126088, 0.474717, 0.629257, 0.32443, 0.332529, 
54, 0, 0, 0.0525222, 0, 0.252437, 0, 0.0572554, 0, 0, 0, 0.0282186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.160079, 0.0154396, 0, 0.0152538, 0, 0, 0, 0, 0.212426, 0, 0.479466, 0, 0, 0, 0.00147592, 0.0143652, 0, 0, 0.0244427, 0, 0.0541639, 0.0492119, 0.124978, 0.578379, 0, 0.49726, 0, 0, 0, 0, 0, 0, 0.0181509, 0.423285, 0, 0.450193, 0.0247721, 0.137874, 0.192338, 0, 0.0378211, 0, 0.311548, 0.172646, 1, 0.999999, 1, 1, 0.0685306, 0, 0.10991, 0, 0.408925, 0.0621748, 0, 0, 0, 0, 0.000374765, 0.0112885, 0, 0, 0, 0, 0.599022, 0.0501477, 0.0517174, 0.0481857, 0.0229243, 0.0739971, 0, 0, 0.331397, 0.577311, 0.999311, 0.236581, 0.0966795, 0.0928658, 0.420036, 0.0769754, 0.619011, 0, 0.125099, 0, 0, 0.205419, 0, 0.232474, 0.279316, 0.811637, 0, 0, 0, 0.522556, 0.056621, 0, 0.235404, 0.083712, 0.0501847, 0.0740644, 0, 0, 0.139754, 0, 0.921945, 0.674767, 0, 0.012036, 0, 0, 0, 0.00590203, 0.0180896, 0.0449802, 0.0378181, 0.202172, 0.00312457, 0.11367, 0.180022, 0, 0, 0, 0, 0.0477437, 0.446955, 0.587746, 0.33233, 0.332937, 
54, 0, 0, 0.0472951, 0, 0.212834, 0, 0.0388061, 0, 0, 0, 0.0294634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.135059, 0.00745069, 0.000939947, 0.00546759, 0, 0, 0, 0, 0.206024, 0, 0.468327, 0, 0, 0, 0, 0.012934, 0, 0, 0, 0, 0.0498884, 0.0484672, 0.107597, 0.572113, 0, 0.518813, 0, 0, 0, 0, 0, 0, 0.00491516, 0.378882, 0, 0.434042, 0.0371346, 0.132857, 0.138903, 0, 0.0136531, 0, 0.309308, 0.176749, 1, 0.999998, 1, 1, 0.0381039, 0, 0.0523394, 0, 0.430599, 0.162359, 0, 0, 0, 0, 0.00540926, 0, 0, 0, 0, 0, 0.591797, 0.0975052, 0.0241948, 0.0367669, 0.0191085, 0.0815448, 0, 0, 0.349411, 0.524139, 0.999482, 0.0785738, 0.0388009, 0.0984391, 0.400418, 0.0605081, 0.555738, 0, 0.0789112, 0, 0, 0.173326, 0, 0.217948, 0.254344, 0.821048, 0, 0, 0, 0.645461, 0.0231766, 0, 0.246903, 0.0913433, 0.0500791, 0.0801199, 0, 0, 0.162265, 0, 0.897378, 0.689436, 0, 0.0308778, 0, 0, 0, 0.045302, 0.013358, 0.0213515, 0.0357496, 0.0928889, 0.00279075, 0.0496909, 0.139606, 0, 0, 0, 0, 0.134073, 0.440081, 0.629873, 0.331334, 0.332728, 
54, 0, 0, 0.0534535, 0, 0.211639, 0, 0.0291474, 0, 0, 0, 0.0268547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118532, 0.0071694, 0, 0, 0, 0, 0, 0, 0.159823, 0, 0.439272, 0, 0, 0, 0.00582801, 0.021424, 0, 0, 0.0264899, 0.00672958, 0.0429053, 0.0504265, 0.119367, 0.577163, 0, 0.528446, 0, 0, 0, 0, 0, 0, 0.0025075, 0.344972, 0.0114131, 0.425129, 0.066287, 0.119046, 0.128406, 0, 0, 0, 0.307464, 0.174303, 1, 0.999998, 1, 1, 0.027654, 0, 0.0356439, 0, 0.408027, 0.116032, 0, 0, 0, 0, 0.00409291, 0, 0, 0, 0, 0, 0.529973, 0.104646, 0, 0.0322323, 0.0292539, 0.107961, 0, 0, 0.331109, 0.564029, 0.998553, 0.295321, 0, 0.0670374, 0.430041, 0.0585733, 0.561242, 0, 0.089209, 0, 0, 0.162039, 0, 0.193788, 0.276918, 0.816904, 0, 0, 0, 0.661404, 0.00353795, 0, 0.209865, 0.109377, 0.0604736, 0.0700193, 0, 0, 0.146981, 0, 0.874527, 0.672062, 0, 0.0500314, 0, 0, 0, 0.0826197, 0.0109558, 0.010506, 0.0251636, 0.0460461, 0, 0.0248509, 0.144101, 0, 0, 0, 0, 0.0310162, 0.419838, 0.628929, 0.331068, 0.332913, 
54, 0, 0, 0.0480383, 0, 0.204741, 0, 0.023055, 0, 0, 0, 0.0300697, 0, 0.0035776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.121671, 0, 0, 0.0134367, 0, 0, 0, 0, 0.188402, 0, 0.417525, 0, 0, 0, 0, 0.0137353, 0, 0, 0.00362382, 0, 0.0373655, 0.0498248, 0.0917931, 0.574252, 0, 0.537996, 0, 0, 0, 0, 0, 0, 0.0012975, 0.332985, 0.0208052, 0.423059, 0.0718858, 0.121979, 0.125413, 0, 0, 0, 0.310984, 0.178982, 1, 0.999998, 1, 1, 0.027118, 0, 0.0328049, 0, 0.420979, 0.148188, 0, 0, 0, 0, 0.0040255, 0, 0, 0, 0, 0, 0.53166, 0.142818, 0, 0.0330239, 0.0252318, 0.10308, 0, 0, 0.338343, 0.566116, 0.999, 0.22231, 0, 0.0705338, 0.434923, 0.0564082, 0.551616, 0, 0.113195, 0, 0, 0.152185, 0, 0.191948, 0.188789, 0.793174, 0, 0, 0, 0.738181, 0, 0, 0.211302, 0.11885, 0.0639994, 0.0718389, 0, 0, 0.136569, 0, 0.814019, 0.703499, 0, 0.033336, 0, 0, 0, 0.060685, 0.00470847, 0.00535602, 0.0170904, 0.0260956, 0, 0.014754, 0.153483, 0, 0, 0, 0, 0.0881538, 0.422435, 0.641883, 0.330377, 0.333072, 
55, 0, 0, 0.324834, 0, 0.897883, 0, 0.12594, 0.0495549, 0.071348, 0, 0, 0, 0, 0.0722873, 0, 0, 0.269776, 0, 0, 0.0618665, 0, 0, 0, 0.118424, 0.16037, 0.00628273, 0, 0.0775086, 0, 0, 0, 0, 0.0952572, 0, 0.318949, 0, 0, 0, 0.145238, 0, 0, 0, 0.158796, 0, 0.0398644, 0.0413452, 0.092628, 0.291606, 0, 0.401342, 0, 0, 0.977141, 0, 0.998966, 0, 0.0543472, 0.327069, 0.228402, 0.516466, 0.64825, 0.0878562, 0.924649, 0, 0.0129875, 0, 0.295045, 0.111279, 1, 0.999515, 1, 1, 0.11995, 0, 0.237706, 0, 0.527877, 0.0597318, 0, 0, 0, 0.244576, 0.0888035, 0, 0, 0, 0, 0.0944362, 0.446111, 0, 0, 0, 0.147635, 0, 0, 0, 0.39011, 0.658533, 0.685361, 0.865132, 0, 0, 0.289105, 0.0945664, 0.657025, 0, 0.893756, 0, 0, 0.432089, 0, 0.343637, 0.284011, 0.728906, 0, 0, 0, 0.251013, 0.111103, 0, 0.164438, 0, 0.258245, 0.0583214, 0, 0.111131, 0.0543674, 0.174713, 0.837543, 0, 0, 0, 0.0116672, 0, 0.3028, 0, 0, 0.0442606, 0, 0.194902, 0, 0.107958, 0.844534, 0, 0, 0, 0, 0.324407, 0.356526, 0.640701, 0.332065, 0.331424, 
55, 0, 0, 0.166518, 0, 0.574449, 0, 0.0593861, 0.00565438, 0, 0, 0.0258497, 0, 0, 0.0173804, 0, 0, 0.0937698, 0, 0, 0, 0, 0, 0, 0.0768103, 0.160189, 0.01837, 0, 0.00508882, 0, 0, 0, 0, 0.139856, 0, 0.378687, 0, 0, 0, 0.00336047, 0.0302888, 0, 0, 0.0334263, 0.00827618, 0.0393051, 0.0333682, 0.0817691, 0.155018, 0, 0.271468, 0, 0, 0.679449, 0, 0.929909, 0, 0.00198525, 0.372786, 0.0711395, 0.487083, 0.285441, 0.109077, 0.516971, 0, 0.0273485, 0, 0.301959, 0.148086, 1, 0.999969, 1, 1, 0.107552, 0, 0.15026, 0, 0.419605, 0.0519202, 0, 0, 0, 0.0616358, 0.0437733, 0.0138867, 0, 0, 0, 0.25263, 0.485533, 0, 0, 0.0195584, 0.0981994, 0, 0, 0, 0.32801, 0.634954, 0.943985, 0.698626, 0, 0.0455757, 0.447613, 0.0428813, 0.592301, 0, 0.511496, 0, 0, 0.318569, 0, 0.307139, 0.194204, 0.653277, 0, 0, 0, 0.397901, 0.0552092, 0, 0.222709, 0.0459133, 0.161449, 0.0546291, 0, 0, 0, 0.372733, 0.851995, 0, 0, 0.0311974, 0, 0, 0, 0.0403655, 0, 0.0209513, 0, 0.10979, 0, 0.0450563, 0.539071, 0, 0, 0, 0, 0.217385, 0.355737, 0.635029, 0.331191, 0.331874, 
55, 0, 0, 0.111426, 0, 0.388093, 0, 0.0447465, 0, 0, 0, 0.00288959, 0, 0, 0.00297322, 0, 0, 0.0284312, 0, 0, 0.00400746, 0, 0, 0, 0.0113152, 0.118682, 0.0308241, 0, 0.0132288, 0, 0, 0, 0, 0.0667824, 0.0089575, 0.288572, 0, 0, 0, 0.0473911, 0.0019194, 0, 0, 0.0249984, 0.00461569, 0.0289578, 0.0292311, 0.100757, 0.0903534, 0, 0.206206, 0, 0, 0.301466, 0, 0.582963, 0, 0.0105382, 0.35239, 0.00903041, 0.467878, 0.170299, 0.102545, 0.31863, 0, 0.0425513, 0, 0.296579, 0.167651, 1, 0.999988, 1, 1, 0.0753291, 0, 0.107375, 0, 0.446427, 0.0642881, 0, 0, 0, 0.0214903, 0.0288811, 0, 0, 0, 0, 0.303824, 0.388215, 0, 0.0129265, 0.028248, 0.0716454, 0, 0, 0, 0.325547, 0.62024, 0.970841, 0.641178, 0, 0.0385712, 0.489766, 0.0150128, 0.583139, 0, 0.281173, 0, 0, 0.289692, 0, 0.293259, 0.152838, 0.593189, 0, 0, 0, 0.537172, 0.0450564, 0, 0.23216, 0.091354, 0.115281, 0.0609318, 0, 0, 0.00997558, 0.466073, 0.708237, 0, 0, 0, 0, 0, 0.0969551, 0, 0, 0.0076055, 0, 0.0408282, 0, 0.0150982, 0.341395, 0, 0, 0, 0, 0.17271, 0.349314, 0.635113, 0.329674, 0.332085, 
55, 0, 0, 0.0837279, 0, 0.302218, 0, 0.0366276, 0, 0, 0, 0.0262266, 0, 0, 0, 0, 0, 0.0137559, 0, 0, 0, 0, 0, 0, 0.00673847, 0.113177, 0.0288619, 0.00194337, 0.00485785, 0, 0, 0, 0, 0.0442172, 0.0106631, 0.228821, 0, 0, 0, 0, 0.0198873, 0, 0, 0, 0, 0.0225114, 0.0254032, 0.0975009, 0.0666366, 0, 0.175336, 0, 0, 0.151462, 0, 0.296024, 0.0247765, 0.00654944, 0.338543, 0.00663928, 0.447682, 0.119062, 0.102191, 0.229076, 0, 0.0317839, 0, 0.295324, 0.166893, 1, 0.999989, 1, 1, 0.0577261, 0, 0.0783731, 0, 0.42831, 0.0658593, 0, 0, 0, 0.0144136, 0.0302535, 0, 0, 0, 0, 0.32091, 0.341645, 0, 0.0156969, 0.0242937, 0.0510256, 0, 0, 0, 0.322182, 0.626244, 0.964954, 0.655902, 0, 0.0367146, 0.484782, 0, 0.577005, 0, 0.201912, 0, 0, 0.277414, 0, 0.278681, 0.0886943, 0.549704, 0, 0, 0, 0.550966, 0.0305418, 0, 0.239942, 0.112469, 0.0882109, 0.0571122, 0, 0, 0.0189535, 0.509693, 0.515377, 0, 0, 0.00819813, 0, 0, 0, 0.010018, 0, 0, 0, 0.0016463, 0, 0, 0.244886, 0, 0, 0, 0, 0.194965, 0.344971, 0.639769, 0.32835, 0.331864, 
55, 0, 0, 0.0713119, 0, 0.254023, 0, 0.0282634, 0, 0, 0, 0.0146153, 0, 0, 0, 0, 0, 0.00780115, 0, 0, 0, 0, 0, 0, 0, 0.107178, 0.0290135, 0.00234384, 0, 0, 0, 0, 0, 0.034742, 0.00886485, 0.166712, 0, 0, 0, 0.0148258, 0.0202167, 0, 0, 0, 0.0050742, 0.0157061, 0.0231388, 0.0690678, 0.083511, 0, 0.167501, 0, 0, 0.0950745, 0.00740605, 0.158151, 0.107711, 0.00520213, 0.3279, 0.0123379, 0.430924, 0.103421, 0.0998898, 0.182876, 0, 0.0203632, 0, 0.289892, 0.165209, 1, 0.999986, 1, 1, 0.046755, 0, 0.0635888, 0, 0.437166, 0.0655439, 0, 0, 0, 0.0135616, 0.0291722, 0, 0, 0, 0, 0.297067, 0.269689, 0, 0.00831171, 0.0259006, 0.0315417, 0, 0, 0, 0.317402, 0.626366, 0.947901, 0.676926, 0, 0.0454075, 0.47779, 0, 0.565131, 0, 0.175038, 0, 0, 0.269025, 0, 0.270552, 0.0464775, 0.508696, 0, 0, 0, 0.546218, 0.0212925, 0, 0.230184, 0.120874, 0.0796095, 0.0490226, 0, 0, 0.091314, 0.486768, 0.265441, 0, 0, 0.0127153, 0, 0, 0.0377219, 0.0178587, 0, 0, 0, 0, 0, 0, 0.201102, 0, 0, 0, 0, 0.192445, 0.340805, 0.643081, 0.327663, 0.331406, 
55, 0, 0, 0.0815792, 0, 0.268456, 0, 0.0469018, 0, 0, 0, 0.0202952, 0, 0, 0, 0, 0, 0.0145501, 0, 0, 0, 0, 0, 0, 0, 0.0963667, 0.0308958, 0, 0.000639665, 0, 0, 0, 0, 0.0609249, 0.00836304, 0.155587, 0, 0, 0, 0, 0.0181053, 0, 0, 0.00014647, 0.00271117, 0.00933951, 0.0215557, 0.0309457, 0.0694949, 0, 0.149933, 0, 0, 0.0966548, 0, 0.149495, 0, 0, 0.334375, 0.0332083, 0.455865, 0.0757441, 0.108305, 0.173165, 0, 0, 0, 0.280921, 0.169714, 1, 0.999982, 1, 1, 0.0348468, 0, 0.0334137, 0, 0.427484, 0.0691092, 0, 0, 0.0636553, 0.0314251, 0.0324427, 0, 0, 0, 0, 0.312356, 0.223239, 0, 0, 0.0225823, 0.0105464, 0, 0, 0, 0.320846, 0.586559, 0.956821, 0.601842, 0, 0.0357181, 0.431041, 0, 0.559244, 0, 0.162927, 0, 0, 0.266462, 0, 0.280948, 0.00374423, 0.463195, 0, 0, 0, 0.571486, 0, 0, 0.222168, 0.120356, 0.0677734, 0.052138, 0, 0, 0.1839, 0.507619, 0.119952, 0, 0, 0.00967619, 0, 0, 0, 0.0133742, 0, 7.63023e-05, 0, 0.00552975, 0, 0.00197857, 0.189806, 0, 0, 0, 0, 0.194306, 0.340777, 0.648887, 0.324881, 0.330784, 
55, 0, 0, 0.0695888, 0, 0.243102, 0, 0.0343343, 0, 0, 0, 0.0177466, 0, 0, 0, 0, 0, 0.0131605, 0, 0, 0, 0, 0, 0, 0, 0.101427, 0.0247571, 0.00050512, 0, 0, 0, 0, 0, 0.00439363, 0.00961642, 0.068952, 0, 0, 0, 0.0104159, 0.0179386, 0, 0, 0, 0.00403244, 0.013491, 0.0208001, 0.04417, 0.0640857, 0.0281653, 0.127449, 0, 0, 0.106969, 0, 0.172299, 0, 0, 0.335974, 0.0195904, 0.457521, 0.0818628, 0.107463, 0.1672, 0, 0.00686831, 0, 0.282766, 0.162464, 1, 0.999979, 1, 1, 0.040916, 0, 0.047635, 0, 0.444816, 0.0618167, 0, 0, 0.00323574, 0.0321922, 0.030161, 0, 0, 0, 0, 0.302016, 0.110678, 0, 0, 0.0260843, 0.0309358, 0, 0, 0, 0.315394, 0.608511, 0.94986, 0.63732, 0, 0.0390035, 0.415526, 0.0020652, 0.561775, 0, 0.161504, 0, 0, 0.258721, 0, 0.279659, 0.0288641, 0.430942, 0, 0, 0, 0.524299, 0.00301015, 0, 0.228923, 0.104643, 0.0669647, 0.0558023, 0, 0, 0, 0.498966, 0.12991, 0, 0, 0.0151422, 0, 0, 0.0143798, 0.0202971, 0, 0.00269223, 0, 0.0185376, 0, 0.00619821, 0.178828, 0, 0, 0, 0, 0.165805, 0.341666, 0.640633, 0.326895, 0.330749, 
55, 0, 0, 0.0613768, 0, 0.218722, 0, 0.0264997, 0, 0, 0, 0.0229901, 0, 0, 0, 0, 0, 0.0163702, 0, 0, 0, 0, 0, 0, 0, 0.0995729, 0.0197354, 0.00736118, 0.00304778, 0, 0, 0, 0, 0.0306235, 0.0080369, 0.0876747, 0, 0, 0, 0, 0.0192838, 0, 0, 0, 0, 0.00975463, 0.0196009, 0.0108065, 0.0623695, 0.00105724, 0.120159, 0, 0, 0.112241, 0, 0.183656, 0, 0.0014359, 0.331468, 0.0145126, 0.45364, 0.0816103, 0.108332, 0.15138, 0, 0.0135134, 0, 0.280533, 0.159231, 1, 0.999972, 1, 1, 0.0426919, 0, 0.0542316, 0, 0.448803, 0.069019, 0, 0, 0, 0.02303, 0.0308283, 0, 0, 0, 0, 0.290956, 0.0822986, 0, 0, 0.0259617, 0.000814265, 0, 0, 0, 0.314176, 0.600317, 0.952137, 0.607318, 0, 0.0405534, 0.395504, 0.000623867, 0.558539, 0, 0.163968, 0, 0, 0.247602, 0, 0.272271, 0.00162056, 0.408781, 0, 0, 0, 0.521935, 0.00742281, 0, 0.22673, 0.102767, 0.0661508, 0.0545476, 0, 0, 0.0793474, 0.481584, 0.0253033, 0, 0, 0.0125372, 0.000115092, 0, 0, 0.0179073, 0, 0.00246623, 0, 0.0160134, 0, 0.00511858, 0.170259, 0, 0, 0, 0, 0.190326, 0.342388, 0.641984, 0.326137, 0.330215, 
55, 0, 0, 0.0557473, 0, 0.198508, 0, 0.0211908, 0, 0, 0, 0.0242178, 0, 0.00460588, 0, 0, 0, 0.0158506, 0, 0, 0, 0, 0, 0, 0, 0.0985802, 0.0190061, 0.00887693, 0, 0, 0, 0, 0, 0.00859439, 0.00688444, 0.0668182, 0, 0, 0, 0.00052162, 0.0214418, 0, 0, 0, 0.00421107, 0.0138645, 0.019035, 0.0227587, 0.0683466, 0.0430259, 0.114752, 0, 0, 0.106618, 0, 0.172801, 0, 0.00169721, 0.322266, 0.0139475, 0.450966, 0.0788585, 0.107666, 0.137222, 0, 0.0159223, 0, 0.277322, 0.157433, 1, 0.999972, 1, 1, 0.040075, 0, 0.0523388, 0, 0.451622, 0.0696881, 0, 0, 0, 0.0174272, 0.0307293, 0, 0, 0, 0, 0.27673, 0.048155, 0, 0, 0.0245485, 0.0130847, 0, 0, 0, 0.311382, 0.600907, 0.946125, 0.619707, 0, 0.0381155, 0.373659, 0.00185197, 0.549967, 0, 0.153147, 0, 0, 0.241077, 0, 0.267116, 0.0192638, 0.394619, 0, 0, 0, 0.514132, 0.00757531, 0, 0.221409, 0.0991269, 0.0619253, 0.0536229, 0, 0, 0, 0.467642, 0.057072, 0, 0, 0.0201484, 0.00307828, 0, 0, 0.0301934, 0, 0.00176939, 0, 0.0142809, 0, 0.00491917, 0.157203, 0, 0, 0, 0, 0.172372, 0.343185, 0.641769, 0.326251, 0.329777, 
55, 0, 0, 0.0505478, 0, 0.181088, 0, 0.0169639, 0, 0, 0, 0.0274341, 0, 0.00952936, 0, 0, 0, 0.0174047, 0, 0.00854306, 0, 0, 0, 0, 0, 0.0969506, 0.0165233, 0.0114817, 0.000827581, 0, 0, 0, 0, 0.0222649, 0.00504408, 0.0784101, 0, 0, 0, 0, 0.0212596, 0, 0, 0, 0, 0.0106013, 0.0185428, 0.00856574, 0.0715838, 0.0197603, 0.113342, 0, 0, 0.107016, 0, 0.178011, 0, 0.00153852, 0.314406, 0.0138636, 0.448724, 0.0765029, 0.107206, 0.124132, 0, 0.0166086, 0, 0.275149, 0.155259, 1, 0.999969, 1, 1, 0.0389176, 0, 0.0520211, 0, 0.458082, 0.0708933, 0, 0, 0, 0.0137611, 0.0325567, 0, 0, 0, 0, 0.264603, 0.0427862, 0, 0, 0.02262, 0, 0, 0, 0, 0.309771, 0.597314, 0.945947, 0.609371, 0, 0.0360199, 0.352098, 0.00234568, 0.551329, 0, 0.149789, 0, 0, 0.233104, 0, 0.260594, 0.00359715, 0.3854, 0, 0, 0, 0.510025, 0.00861895, 0, 0.221995, 0.102989, 0.058863, 0.0518911, 0, 0, 0.0565751, 0.450171, 0.0145531, 0, 0, 0.0168077, 0.00508655, 0, 0, 0.0268132, 0, 0.00166507, 0, 0.0126132, 0, 0.00443377, 0.148009, 0, 0, 0, 0, 0.179497, 0.346032, 0.642116, 0.325582, 0.329187, 
