frame No., R_Subscapularis, R_Abductor_Pollicis_Longus, L_Adductor_Brevis, R_Adductor_Brevis, L_Adductor_Longus, R_Adductor_Longus, L_Adductor_Magnus, R_Adductor_Magnus, L_Anconeous, R_Anconeous, L_Bicep_Brachii_Long_Head, R_Bicep_Brachii_Long_Head, L_Bicep_Brachii_Short_Head, R_Bicep_Brachii_Short_Head, L_Bicep_Femoris_Longus, R_Bicep_Femoris_Longus, L_Bicep_Femoris_Short, R_Bicep_Femoris_Short, L_Brachialis, R_Brachialis, L_Brachioradialis, R_Brachioradialis, L_Coracobrachialis, R_Coracobrachialis, L_Deltoid, R_Deltoid, L_Extensor_Carpi_Radialis_Longus, R_Extensor_Carpi_Radialis_Longus, L_Extensor_Carpi_Ulnaris, R_Extensor_Carpi_Ulnaris, L_Extensor_Digiti_Minimi, R_Extensor_Digiti_Minimi, L_Extensor_Digitorum_Longus, R_Extensor_Digitorum_Longus, L_Extensor_Hallucis_Longus, R_Extensor_Hallucis_Longus, L_Extensor_Pollicis_Brevis, R_Extensor_Pollicis_Brevis, L_Extensor_Pollicis_Longus, R_Extensor_Pollicis_Longus, L_Flexor_Carpi_Radialis, R_Flexor_Carpi_Radialis, L_Flexor_Carpi_Ulnaris, R_Flexor_Carpi_Ulnaris, L_Flexor_Digiti_Minimi_Brevis_Foot, R_Flexor_Digiti_Minimi_Brevis_Foot, L_Flexor_Digitorum_Longus, R_Flexor_Digitorum_Longus, L_Flexor_Hallucis, R_Flexor_Hallucis, L_Flexor_Pollicis_Longus, R_Flexor_Pollicis_Longus, L_Gastrocnemius_Lateral_Head, R_Gastrocnemius_Lateral_Head, L_Gastrocnemius_Medial_Head, R_Gastrocnemius_Medial_Head, L_Gluteus_Maximus, R_Gluteus_Maximus, L_Gluteus_Medius, R_Gluteus_Medius, L_Gluteus_Minimus, R_Gluteus_Minimus, L_Gracilis, R_Gracilis, L_Inferior_Gemellus, R_Inferior_Gemellus, L_Latissimus_Dorsi, R_Latissimus_Dorsi, L_Longissimus_Thoracis, R_Longissimus_Thoracis, L_Multifidus, R_Multifidus, L_Obturator_Externus, R_Obturator_Externus, L_Obturator_Internus, R_Obturator_Internus, L_Omohyoid, R_Omohyoid, L_Palmaris_Longus, R_Palmaris_Longus, L_Pectineus, R_Pectineus, L_Pectoralis_Major, R_Pectoralis_Major, L_Peroneus_Brevis, R_Peroneus_Brevis, L_Peroneus_Longus, R_Peroneus_Longus, L_Peroneus_Tertius, R_Peroneus_Tertius, L_Piriformis, R_Piriformis, L_Plantaris, R_Plantaris, L_Popliteus, R_Popliteus, L_Psoas_Major, R_Psoas_Major, L_Psoas_Minor, R_Psoas_Minor, L_Quadratus_Femoris, R_Quadratus_Femoris, L_Rectus_Femoris, R_Rectus_Femoris, L_Rhomboid_Minor, R_Rhomboid_Minor, L_Sartorius, R_Sartorius, L_Semimembranosus, R_Semimembranosus, L_Semitendinosus, R_Semitendinosus, L_Soleus, R_Soleus, L_Splenius_Cervicis, R_Splenius_Cervicis, L_Subclavian, R_Subclavian, L_Superior_Gemellus, R_Superior_Gemellus, L_Supraspinatus, R_Supraspinatus, L_Tensor_Fascia_Lata, R_Tensor_Fascia_Lata, L_Teres_Major, R_Teres_Major, L_Tibialis_Anterior, R_Tibialis_Anterior, L_Tibialis_Posterior, R_Tibialis_Posterior, L_Triceps_Lateral_Head, R_Triceps_Lateral_Head, L_Triceps_Long_Head, R_Triceps_Long_Head, L_Triceps_Medial_Head, R_Triceps_Medial_Head, L_Vastus_Intermedius, R_Vastus_Intermedius, L_Vastus_Lateralis, R_Vastus_Lateralis, L_Vastus_Medialis, R_Vastus_Medialis, L_iliacus, R_iliacus, L_iliocostalis, R_iliocostalis, L_Serratus_Posterior_Inferior, R_Serratus_Posterior_Inferior, L_Transversus_Abdominis, R_Transversus_Abdominis, L_Trapezius, R_Trapezius, 
51, 0, 0, 0.0834448, 0, 0.127244, 0.0210147, 0.0937929, 0, 0, 0.000224203, 0, 0, 0, 0, 0, 0, 0.0360321, 0, 0, 0, 0, 0, 0, 0, 0.0490547, 0.0504869, 0, 0.00197124, 0, 0, 0, 0, 0.00245075, 0, 0.012864, 0, 0, 0, 0.00192238, 0, 0, 0, 0.00393233, 0.0144362, 0.00857368, 0, 0.0110447, 0.275924, 0.0179997, 0.380171, 0.000181296, 0, 0.226119, 0, 0.290037, 0, 0.0785191, 0.0232624, 3.56825e-05, 0.123924, 0, 0.143817, 0.190102, 0.0189414, 0.0703498, 0.0329507, 0.0153261, 0.0178373, 0, 0, 0, 0, 0.0588454, 0.0680586, 0.0917355, 0.137351, 0, 0.0193723, 0, 0, 0, 0, 0.0401361, 0, 0, 0.277246, 0.00991193, 0.568625, 0, 0, 0.0345668, 0.0907609, 0.00154214, 0.0217359, 0, 0, 0.271051, 0.151379, 0.149038, 0, 0.102826, 0, 0, 0.687728, 0.180115, 0.0646086, 0.122378, 0.328282, 0.0738665, 0, 0, 0, 0.00153882, 0.319299, 0.00481561, 0.00200493, 0.00849046, 0.115293, 0.0601946, 0.0478274, 0, 0.104036, 0, 0.130274, 0.218954, 0.265357, 0.0753289, 0, 0, 0.48611, 0.00762392, 0.00627287, 0, 0, 0.00290955, 0.00959392, 0, 0.0491648, 0, 0.125858, 0, 0.038565, 0.0904187, 0.18155, 0.0100368, 0, 0.65732, 0.716375, 0.116394, 0.0365519, 0.0492465, 0.0481826, 
51, 0, 0, 0.0744664, 0, 0.11594, 0.0303592, 0.089191, 0, 0, 0.00269579, 0, 0, 0, 0, 0, 0, 0.041355, 0, 0, 0, 0, 0, 0, 0, 0.0431904, 0.0619773, 0, 0.00229841, 0, 0, 0.00083709, 0, 0.00216308, 0, 0.0133783, 0, 0, 0, 0, 0, 0, 0, 0.00650882, 0.0144077, 0.00926935, 0, 0.0120294, 0.281674, 0.0263938, 0.382621, 0.00543427, 0, 0.259303, 0, 0.336333, 0, 0.0794236, 0.0228382, 2.40056e-05, 0.121529, 0, 0.146797, 0.191927, 0.0238713, 0.0652462, 0.0407413, 0.0185582, 0.0222562, 0, 0, 0, 0, 0.0522945, 0.0709306, 0.0815824, 0.143465, 0, 0.0227703, 0, 0, 0, 0, 0.0370929, 0, 0, 0.289328, 0.0155329, 0.549328, 0, 0, 0.0308435, 0.0983888, 0.00868914, 0.0250103, 0, 0, 0.255204, 0.157467, 0.1488, 0, 0.0998984, 0, 0, 0.720142, 0.203778, 0.0640825, 0.114382, 0.342658, 0.0969088, 0, 0, 0, 0.00243498, 0.315347, 0, 0, 0.0228655, 0.131911, 0.0561355, 0.0522584, 0, 0.128436, 0, 0.133768, 0.191922, 0.329145, 0.0517412, 0, 0, 0.517975, 0.00751113, 0.00958836, 0, 0, 0.00590728, 0.0137623, 0, 0.0444954, 0, 0.112773, 0, 0.0334522, 0.0765163, 0.192312, 0.0119093, 0, 0.630996, 0.698388, 0.114213, 0.033403, 0.0535037, 0.0540107, 
51, 0, 0, 0.0675806, 0, 0.105992, 0.0390548, 0.0851061, 0, 0, 0.00572454, 0, 0, 0, 0, 0, 0, 0.0440544, 0, 0, 0, 0, 0, 0, 0, 0.0387852, 0.0714262, 0, 0.000593987, 0, 0, 0.000959432, 0, 0.00343883, 0, 0.0112152, 0, 0, 0, 0, 0, 0, 0, 0.00432625, 0.0147539, 0.00898157, 0, 0.0112772, 0.28784, 0.0230928, 0.381486, 0.00292815, 0, 0.287288, 0, 0.376206, 0, 0.0790951, 0.0225456, 2.18761e-05, 0.119921, 0, 0.150843, 0.192986, 0.0302672, 0.0574207, 0.0494898, 0.0212856, 0.0267723, 0, 0, 0, 0, 0.0454568, 0.0747236, 0.0715734, 0.151162, 0, 0.0187596, 0, 0, 0, 0, 0.0328222, 0, 0, 0.301622, 0.0124231, 0.531772, 0, 0, 0.0267237, 0.107387, 0.00993003, 0.0296182, 0, 0, 0.236573, 0.16505, 0.137921, 0, 0.0946999, 0, 0, 0.747408, 0.216946, 0.0668189, 0.106166, 0.355112, 0.11837, 0, 0, 0, 0.00144099, 0.311214, 0.00215414, 0, 0.0377525, 0.160433, 0.051616, 0.0580103, 0, 0.147904, 0, 0.136433, 0.173229, 0.378942, 0.0601322, 0, 0, 0.54562, 0.00190833, 0.0155602, 0.000386856, 0, 0, 0.0218492, 0, 0.0402061, 0, 0.102096, 0, 0.0291518, 0.0645109, 0.203375, 0.012883, 0, 0.599151, 0.669483, 0.111327, 0.0294073, 0.0562077, 0.0607636, 
51, 0, 0, 0.0614195, 0, 0.0971704, 0.0481678, 0.082437, 0, 0, 0.00659793, 0, 0, 0, 0, 0, 0, 0.0472887, 0, 0, 0, 0, 0, 0, 0, 0.0340217, 0.0799028, 0, 0.0011932, 0, 0, 0.00196706, 0, 0.00335287, 0, 0.00964965, 0, 0, 0, 0, 0, 0, 0, 0.00502056, 0.0140239, 0.00908245, 0, 0.0129694, 0.294281, 0.0263135, 0.381857, 0.00614203, 0, 0.312736, 0, 0.411108, 0, 0.0787955, 0.0222145, 0.000221731, 0.118212, 0, 0.153926, 0.193566, 0.035102, 0.0499362, 0.0567201, 0.0238571, 0.0303586, 0, 0, 0, 0, 0.0379668, 0.078367, 0.0599495, 0.158302, 0, 0.0202251, 0, 0, 0, 0, 0.0295654, 0, 0, 0.312952, 0.0132525, 0.511754, 0, 0.0097185, 0.0222655, 0.115409, 0.0154201, 0.0332225, 0, 0, 0.224041, 0.170347, 0.13659, 0, 0.0894452, 0, 0, 0.772363, 0.235389, 0.0680534, 0.0961636, 0.367929, 0.138926, 0, 0, 0, 0.00156636, 0.306216, 0.000217963, 0, 0.0516843, 0.177072, 0.0461054, 0.0624023, 0, 0.163955, 0, 0.139581, 0.150972, 0.424361, 0.0432264, 0, 0, 0.57465, 0, 0.0173969, 0.00210867, 0, 0, 0.0243448, 0, 0.0363016, 0, 0.0920906, 0, 0.0250465, 0.0542362, 0.213378, 0.0133481, 0, 0.568766, 0.643442, 0.108775, 0.0261788, 0.059814, 0.065781, 
52, 0, 0, 0.128693, 0.0426866, 0.192223, 0.153444, 0.109707, 0, 0, 0, 0.152123, 0, 0.0712694, 0.0748543, 0, 0, 0, 0, 0, 0.112819, 0, 0, 0.0217413, 0, 0.0213292, 0.0164235, 0.0720276, 0.0179484, 0, 0, 0, 0, 0.0615276, 0, 0.0773843, 0, 0, 0, 0, 0, 0, 0, 0, 0.0142414, 0.00733423, 0, 0, 0.258455, 0, 0.367132, 0.0897053, 0.0287335, 0, 0, 0, 0, 0.0150249, 0.00742013, 0.0353672, 0.154788, 0, 0.23456, 0.0932614, 0.017943, 0, 0, 0.0193598, 0.00491659, 0, 0, 0, 0, 0, 0.0397671, 0, 0.109206, 0, 0.0266064, 0, 0, 0.177867, 0, 0.00208274, 0, 0, 0.174408, 0.0820381, 0.594078, 0.00686746, 0, 0, 0.00125263, 0, 0.00868515, 0, 0, 0.428375, 0.266329, 0.19476, 0, 0, 0, 0, 0.932006, 0.205032, 0.132219, 0, 0.383531, 0.0931602, 0, 0.00238709, 0, 0, 0.325239, 0.0372648, 0.000781561, 0.0219191, 0.0365195, 0, 0, 0.0265394, 0.0132413, 0, 0.18361, 0.0855006, 0.0593008, 0.273257, 0, 0, 0.273179, 0, 0, 0.0153861, 0.0144162, 0, 0, 0, 0.0502808, 0.0473251, 0.13479, 0, 0.0344019, 0.00143878, 0.256388, 0, 0.0349089, 0.941017, 0.951841, 0.153356, 0.0736964, 0.0450529, 0.0232475, 
52, 0, 0, 0.0646466, 0.00749417, 0.091548, 0.0874552, 0.0859739, 0, 0, 0.00217848, 0.00337772, 0, 0.000960005, 0.012671, 0, 0, 0, 0, 0, 0, 0, 0, 0.0130898, 0, 0.0308044, 0.0179207, 0, 0.0100402, 0, 0, 0.00468587, 0, 0.00430412, 0, 0.0268228, 0, 0, 0, 0.0100933, 0, 0, 0, 0.0053408, 0.00585919, 0.00669526, 0, 0.00788477, 0.195406, 0.0154357, 0.348891, 0, 0, 0.0282625, 0, 0, 0, 0.0505811, 0.0235099, 0, 0.146447, 0, 0.225083, 0.0746511, 0, 0, 0, 0.00895403, 0, 0, 0, 0, 0, 0, 0.0623297, 0, 0.143761, 0, 0.0381056, 0, 0, 0.0420772, 0, 0.00794918, 0, 0, 0.0740898, 0.0414349, 0.668476, 0, 0, 0, 0.0327395, 0, 0, 0, 0, 0.400423, 0.258286, 0.225644, 0, 0.0184067, 0, 0, 0.937911, 0.123456, 0.0727503, 0, 0.408913, 0.0862037, 0, 0.00574274, 0, 0, 0.345883, 0.00884793, 0.0172277, 0.048057, 0.0472514, 0.0133608, 0.00465065, 0.0112872, 0.0282698, 0, 0.191618, 0, 0.0681781, 0.0823937, 0, 0, 0.0316649, 0.00444198, 0.0276135, 0.0101703, 0.00870114, 0, 0.0527753, 0, 0.0495115, 0.0111766, 0.146722, 0, 0.0406349, 0, 0.243194, 0, 0.00186259, 0.912407, 0.966104, 0.144767, 0.08633, 0.0357633, 0.0155336, 
52, 0, 0, 0.0490239, 0.0011212, 0.0771522, 0.104344, 0.0759322, 0, 0, 0, 0.052025, 0, 0.00788859, 0, 0, 0, 0.00372621, 0, 0, 0.0446692, 0, 0, 0, 0, 0.0256083, 0.0298976, 0.0254495, 0.0114085, 0, 0, 0, 0, 0.00651115, 0, 0.0126096, 0, 0, 0, 0, 0, 0, 0, 0, 0.00925824, 0.00703016, 0, 0.00552799, 0.183906, 0.00308596, 0.32478, 0.0253088, 0, 0.130223, 0, 0.133314, 0, 0.0712412, 0.0260027, 0, 0.150635, 0, 0.224734, 0.113782, 0.0119898, 0.0379798, 0.0404133, 0.0107306, 0.00114866, 0, 0, 0, 0, 0.0180395, 0.0891364, 0.0275686, 0.1934, 0, 0.0199056, 0, 0, 0, 0, 0.0106462, 0, 0, 0.0761817, 0.0207108, 0.665118, 0, 0, 0.0239008, 0.0815082, 0, 0, 0, 0, 0.388621, 0.274283, 0.194899, 0, 0.0771464, 0, 0, 0.951435, 0.134796, 0.0884553, 0.011697, 0.483524, 0.0926591, 0, 0, 0, 0, 0.338879, 0.0183078, 0.0146004, 0.0388214, 0.0512263, 0.0461133, 0.0431536, 0.00153665, 0.03562, 0, 0.196823, 0.0326968, 0.137639, 0.104508, 0, 0, 0, 0, 0, 0.00251527, 0, 0, 0, 0, 0.0448692, 0, 0.141915, 0, 0.0358805, 0.025935, 0.28699, 0, 0.001677, 0.89663, 0.959258, 0.140147, 0.0812877, 0.0372566, 0.0198485, 
52, 0, 0, 0.0436048, 0.000287928, 0.0672538, 0.114169, 0.0725646, 0, 0, 0, 0.0131337, 0, 0.00151794, 0, 0, 0, 0.0237946, 0, 0, 0, 0, 0, 0, 0, 0.0296317, 0.0352938, 0.00248106, 0.00678974, 0, 0, 0.00246173, 0, 0.0061584, 0, 0.0138087, 0, 0, 0, 0, 0, 0, 0, 0.00203673, 0.0075361, 0.008599, 0, 0.00702857, 0.182124, 0.00911468, 0.32071, 0.00457211, 0, 0.224149, 0, 0.273828, 0, 0.0815732, 0.0254694, 0, 0.148562, 0, 0.225803, 0.140294, 0.0180213, 0.0564232, 0.0550764, 0.012252, 0.0034082, 0, 0, 0, 0, 0.0337783, 0.0963949, 0.0520651, 0.204179, 0, 0.0253674, 0, 0, 0, 0, 0.0121247, 0, 0, 0.0866906, 0.0245876, 0.651304, 0, 0, 0.0342157, 0.0911321, 0, 0, 0, 0, 0.36533, 0.273152, 0.185805, 0, 0.0973632, 0, 0, 0.957619, 0.151328, 0.0842233, 0.0695638, 0.50323, 0.105754, 0, 0, 0, 0, 0.327811, 0.00724785, 0.00993064, 0.0505411, 0.0417901, 0.0591342, 0.0522564, 0, 0.0561709, 0, 0.203426, 0.0369961, 0.181447, 0.0703157, 0, 0, 0, 0, 0.00574252, 0.00642125, 0, 0, 0.013796, 0, 0.0404831, 0, 0.135009, 0, 0.0316339, 0.0424127, 0.302784, 0, 0.00895279, 0.850935, 0.933869, 0.137173, 0.0754027, 0.0397771, 0.0219472, 
52, 0, 0, 0.0429827, 0.00159585, 0.0679936, 0.121263, 0.0691676, 0, 0, 0, 0.0284581, 0, 0, 0, 0, 0, 0.0321211, 0, 0, 0.00875165, 0, 0, 0, 0, 0.0311323, 0.0483434, 0.00971354, 0.00644541, 0, 0, 0.000555421, 0, 0.00422332, 0, 0.00400234, 0, 0, 0, 0, 0, 0, 0, 0.00232007, 0.00619703, 0.00794173, 0, 0.00659727, 0.180746, 0.0138859, 0.312348, 0.0157851, 0, 0.290226, 0, 0.372859, 0, 0.0827964, 0.0252444, 0, 0.14765, 0, 0.2309, 0.161968, 0.0258596, 0.0588437, 0.0605746, 0.0149946, 0.00664837, 0, 0, 0, 0, 0.0400019, 0.0970085, 0.060059, 0.204174, 0, 0.0181195, 0, 0, 0, 0, 0.0189464, 0, 0, 0.0918747, 0.0115702, 0.639799, 0, 0, 0.0347725, 0.0893648, 0, 0, 0, 0, 0.319448, 0.296419, 0.148, 0, 0.0990901, 0, 0, 0.961374, 0.161327, 0.0981192, 0.094171, 0.505177, 0.125284, 0, 0, 0, 0, 0.318892, 0.00991473, 0.0051122, 0.0450008, 0.0778381, 0.0569616, 0.0530313, 0, 0.0910149, 0, 0.204029, 0.0663123, 0.260979, 0.0617211, 0, 0, 0, 0, 0, 0.000587063, 0, 0, 0, 0, 0.0370988, 0, 0.129413, 0, 0.0294954, 0.0443237, 0.309867, 0, 0.00748597, 0.822477, 0.89822, 0.13478, 0.0695207, 0.0440239, 0.0284269, 
52, 0, 0, 0.0375705, 0.00605737, 0.0597192, 0.137956, 0.0671569, 0, 0, 0, 0.0121807, 0, 0, 0, 0, 0, 0.0416805, 0, 0, 0, 0, 0, 0, 0, 0.0303964, 0.0617622, 0.00165957, 0.0013697, 0, 0, 0.0023429, 0, 0.00540246, 0, 0.00688288, 0, 0, 0, 0, 0, 0, 0, 0.0017152, 0.0082541, 0.00844545, 0, 0.00714112, 0.182211, 0.016213, 0.309161, 0.00619563, 0, 0.338381, 0, 0.439027, 0, 0.0870781, 0.0244097, 0, 0.146652, 0, 0.24198, 0.17231, 0.0352096, 0.060446, 0.0639691, 0.0190404, 0.0122072, 0, 0, 0, 0, 0.0400482, 0.0969851, 0.0594974, 0.206334, 0, 0.0208852, 0, 0, 0, 0, 0.0173482, 0, 0, 0.104863, 0.0147848, 0.623568, 0, 0, 0.0328843, 0.0874377, 0, 0, 0, 0, 0.310121, 0.302428, 0.147925, 0, 0.103478, 0, 0, 0.966752, 0.191465, 0.0984754, 0.105726, 0.514098, 0.147431, 0, 0, 0, 0, 0.309205, 0.00501824, 0, 0.0684537, 0.0902998, 0.0591338, 0.0539141, 0, 0.12038, 0, 0.21302, 0.0696699, 0.329859, 0.0511136, 0, 0, 0.00767065, 0, 0.00932284, 0.00442995, 0, 0, 0.0145922, 0, 0.0351191, 0, 0.122124, 0, 0.0273361, 0.0443347, 0.322995, 0, 0.0112422, 0.798055, 0.883719, 0.132122, 0.0666491, 0.0501169, 0.0363633, 
52, 0, 0, 0.0344861, 0.0085246, 0.0576391, 0.149054, 0.0667419, 0, 0, 0, 0.0199227, 0, 0.00034993, 0, 0, 0, 0.0473121, 0, 0, 0, 0, 0, 0, 0, 0.0284481, 0.0720328, 0.00431965, 0.00308462, 0, 0, 0.00286278, 0, 0.0057304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00371115, 0.0068447, 0.00824688, 0, 0.00749728, 0.182085, 0.0166848, 0.302846, 0.0145567, 0, 0.372411, 0, 0.487552, 0, 0.0866368, 0.024363, 0.00040661, 0.147307, 0, 0.248595, 0.181534, 0.0439438, 0.0552805, 0.0676472, 0.0219089, 0.0173014, 0, 0, 0, 0, 0.0382793, 0.0968265, 0.0551433, 0.20633, 0, 0.0163021, 0, 0, 0, 0, 0.0205853, 0, 0, 0.108837, 0.00609438, 0.611092, 0, 0, 0.0294232, 0.0855455, 0.00247133, 0, 0, 0, 0.281251, 0.3141, 0.129766, 0, 0.0984079, 0, 0, 0.969703, 0.208958, 0.102274, 0.102279, 0.515132, 0.169073, 0, 0, 0, 0, 0.300794, 0.00599048, 0, 0.0662165, 0.134163, 0.0541461, 0.0552105, 0, 0.146753, 0, 0.214807, 0.0815721, 0.387985, 0.0413679, 0, 0, 0.0248118, 0, 0.00898398, 0.00304591, 0, 0, 0.0117269, 0, 0.0330607, 0, 0.117835, 0, 0.0264217, 0.0378093, 0.330003, 0, 0.00604818, 0.773829, 0.85936, 0.129522, 0.0630669, 0.0537276, 0.0452779, 
52, 0, 0, 0.0312784, 0.0124947, 0.0532365, 0.164816, 0.0671585, 0, 0, 0, 0.013557, 0, 0.00132431, 0, 0, 0, 0.054143, 0, 0, 0, 0, 0, 0, 0, 0.0266059, 0.0819621, 0.00287828, 0.000124273, 0, 0, 0.00343299, 0, 0.00920486, 0, 0.000344802, 0, 0, 0, 0, 0, 0, 0, 0.00210483, 0.00766142, 0.00869874, 0, 0.00828084, 0.184688, 0.0161595, 0.300738, 0.0102385, 0, 0.402818, 0, 0.527875, 0, 0.0875674, 0.0239284, 0.000737454, 0.148347, 0, 0.258282, 0.18696, 0.0531739, 0.0507441, 0.0706276, 0.0247516, 0.0220694, 0, 0, 0, 0, 0.034505, 0.095684, 0.0485081, 0.206543, 0, 0.0166848, 0, 0, 0, 0, 0.0188912, 0, 0, 0.119268, 0.00469467, 0.595387, 0, 0, 0.0250551, 0.0830561, 0.00913917, 0, 0, 0, 0.268818, 0.317545, 0.131997, 0, 0.0950311, 0, 0, 0.973587, 0.232628, 0.10188, 0.098337, 0.518483, 0.18991, 0, 0.00352659, 0, 0, 0.293026, 0.00370315, 0, 0.0840753, 0.145513, 0.0510164, 0.0565367, 0, 0.167994, 0, 0.221613, 0.0832322, 0.436341, 0.0315066, 0, 0, 0.0472526, 0, 0.0183078, 0.00575958, 0, 0, 0.0231275, 0, 0.031962, 0, 0.113568, 0, 0.0257121, 0.0327629, 0.34022, 0, 0.00612027, 0.743274, 0.838264, 0.126823, 0.0601553, 0.0581797, 0.0519835, 
52, 0, 0, 0.0308463, 0.0178256, 0.0530774, 0.176053, 0.0678817, 0, 0, 0, 0.0179178, 0, 0.00181718, 0, 0, 0, 0.0587006, 0, 0, 0, 0, 0, 0, 0, 0.0251204, 0.0893195, 0.00315828, 0.00111969, 0, 0, 0.00418161, 0, 0.0115068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00419939, 0.00642141, 0.00880818, 0, 0.0115252, 0.186546, 0.0147405, 0.297746, 0.0143758, 0, 0.42635, 0, 0.559987, 0, 0.0862669, 0.0237848, 0.000259066, 0.149871, 0, 0.265318, 0.192649, 0.0591475, 0.0438294, 0.0748069, 0.0268588, 0.0256596, 0, 0, 0, 0, 0.0311702, 0.094716, 0.041457, 0.206339, 0, 0.0128126, 0, 0, 0, 0, 0.0199004, 0, 0, 0.121853, 0, 0.582341, 0.00521574, 0, 0.0194999, 0.0803698, 0.0172429, 0, 0, 0, 0.240511, 0.327279, 0.120199, 0, 0.0874272, 0, 0, 0.976186, 0.246054, 0.102769, 0.0893826, 0.520078, 0.208568, 0, 0.0086542, 0, 0, 0.287429, 0.00321545, 0, 0.0833301, 0.175681, 0.0439301, 0.0565921, 0, 0.184937, 0, 0.224852, 0.081422, 0.478333, 0.0203034, 0, 0, 0.0721106, 0, 0.0209439, 0.00519293, 0, 0, 0.0252936, 0, 0.0308651, 0, 0.111701, 0, 0.0256046, 0.0247707, 0.347955, 0, 0.00278267, 0.705421, 0.798565, 0.123742, 0.0565002, 0.0604323, 0.0584945, 
52, 0, 0, 0.0287668, 0.0270238, 0.0506093, 0.191041, 0.0680939, 0, 0, 0.00114784, 0.016318, 0, 0.00343622, 0, 0, 0, 0.0639695, 0, 0, 0, 0, 0, 0, 0, 0.0231608, 0.0962299, 0.00377127, 0, 0, 0, 0.00352666, 0, 0.0137171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027294, 0.0068128, 0.00920059, 0, 0.0143324, 0.19133, 0.0128102, 0.296521, 0.0118711, 0, 0.450989, 0, 0.590788, 0, 0.0872103, 0.023674, 0.000128276, 0.151684, 0, 0.274147, 0.197047, 0.0654873, 0.0413317, 0.0781166, 0.0287392, 0.0291396, 0, 0, 0, 0, 0.0279742, 0.094233, 0.0364115, 0.208011, 0, 0.0127812, 0, 0, 0, 0, 0.0180524, 0, 0, 0.1303, 0, 0.566036, 0.0158716, 0, 0.0151067, 0.0779311, 0.0238526, 0, 0, 0, 0.22902, 0.331998, 0.124929, 0, 0.0854419, 0, 0, 0.979162, 0.261817, 0.102194, 0.0839529, 0.524958, 0.226155, 0, 0.0140373, 0, 0, 0.282187, 0.00264213, 0, 0.0977237, 0.183235, 0.0404886, 0.0563719, 0, 0.19876, 0, 0.231307, 0.0775709, 0.51158, 0.0123738, 0, 0, 0.10112, 0, 0.0270833, 0.00652008, 0, 0, 0.0323553, 0, 0.0304471, 0, 0.109161, 0, 0.025277, 0.0198722, 0.357797, 0, 0.00149932, 0.670483, 0.766149, 0.120138, 0.0528964, 0.0634136, 0.0634588, 
53, 0, 0, 0.141495, 0.0266295, 0.194385, 0.107311, 0.130935, 0, 0, 0, 0.070884, 0, 0.0325917, 0, 0, 0, 0, 0, 0, 0.108761, 0, 0, 0.00963583, 0, 0.0179244, 0.0570571, 0.0290881, 0.0220152, 0, 0, 0, 0, 0.0231282, 0, 0.0244222, 0, 0, 0, 0, 0, 0, 0, 0.00630896, 0, 0.0127849, 0, 0.00602527, 0.154883, 0.00653261, 0.281103, 0.0379878, 0, 0, 0, 0, 0, 0.0219225, 0.00686122, 0.0280295, 0.195165, 0, 0.213417, 0.107681, 0.0207053, 0, 0, 0.0305748, 0.0206522, 0, 0, 0, 0, 0, 0.0253415, 0, 0.0801611, 0, 0.0124241, 0, 0, 0.120903, 0, 0.00780166, 0, 0, 0.00549316, 0.0411378, 0.651993, 0, 0, 0, 0.00165835, 0, 0, 0, 0, 0.226551, 0.245738, 0.0106687, 0, 0, 0, 0, 0.864396, 0.273817, 0.139889, 0, 0.309435, 0.102443, 0, 0.00211655, 0, 0, 0.286299, 0.0303791, 0, 0.087022, 0.105899, 0, 0, 0.0214811, 0.101098, 0, 0.168708, 0.0236547, 0.298651, 0.164305, 0, 0, 0, 0, 0, 0.011392, 0, 0, 0, 0, 0.0413786, 0.0510657, 0.113342, 0.00137949, 0.0286539, 0, 0.208596, 0, 0.0116846, 0.707822, 0.764216, 0.116162, 0.0648346, 0.0498819, 0.039731, 
